,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
35,0.07,0.07,0.095,0.07,0.125,0.15,0.26,0.355,0.385,0.39,0.555,0.575,0.63,0.665,0.655,0.735,0.755,0.725,0.74,0.755,0.82
36,0.05,0.07,0.075,0.09,0.175,0.17,0.3,0.33,0.315,0.5,0.5,0.63,0.665,0.64,0.715,0.745,0.735,0.705,0.73,0.81,0.795
37,0.035,0.07,0.08,0.095,0.135,0.16,0.315,0.305,0.34,0.565,0.46,0.55,0.5,0.665,0.665,0.735,0.74,0.74,0.74,0.725,0.75
38,0.03,0.05,0.07,0.135,0.09,0.235,0.235,0.315,0.45,0.53,0.575,0.605,0.67,0.59,0.725,0.8,0.705,0.75,0.825,0.8,0.755
39,0.03,0.07,0.08,0.085,0.1,0.135,0.34,0.28,0.35,0.43,0.47,0.53,0.575,0.655,0.765,0.765,0.65,0.75,0.705,0.78,0.725
40,0.06,0.04,0.07,0.075,0.11,0.225,0.235,0.325,0.37,0.545,0.525,0.61,0.635,0.62,0.7,0.65,0.695,0.865,0.795,0.75,0.71
41,0.035,0.065,0.08,0.14,0.13,0.115,0.245,0.265,0.42,0.38,0.55,0.655,0.565,0.655,0.73,0.745,0.76,0.74,0.71,0.67,0.725
42,0.055,0.06,0.06,0.085,0.12,0.23,0.2,0.345,0.43,0.41,0.42,0.555,0.665,0.665,0.625,0.805,0.68,0.685,0.755,0.805,0.82
43,0.08,0.065,0.065,0.075,0.07,0.165,0.2,0.37,0.38,0.505,0.485,0.585,0.68,0.595,0.67,0.67,0.725,0.765,0.76,0.78,0.845
44,0.075,0.09,0.09,0.08,0.16,0.17,0.255,0.255,0.395,0.475,0.415,0.665,0.61,0.72,0.66,0.725,0.71,0.745,0.78,0.775,0.69
45,0.01,0.095,0.055,0.125,0.095,0.215,0.26,0.31,0.4,0.455,0.535,0.565,0.67,0.625,0.755,0.705,0.775,0.765,0.795,0.8,0.87
46,0.045,0.045,0.05,0.09,0.11,0.165,0.25,0.32,0.44,0.415,0.5,0.62,0.58,0.675,0.64,0.735,0.675,0.75,0.825,0.815,0.82
47,0.07,0.07,0.06,0.085,0.085,0.135,0.22,0.325,0.38,0.445,0.445,0.64,0.665,0.655,0.7,0.685,0.72,0.745,0.705,0.825,0.825
48,0.03,0.05,0.08,0.085,0.13,0.155,0.285,0.29,0.495,0.455,0.495,0.55,0.61,0.605,0.695,0.69,0.76,0.755,0.815,0.755,0.82
49,0.05,0.06,0.05,0.055,0.11,0.17,0.255,0.33,0.335,0.475,0.5,0.555,0.665,0.59,0.715,0.78,0.72,0.735,0.775,0.825,0.785
